Forward: d_model=32, seq_len=256, 0.0005728083982830867
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=32, seq_len=256, 0.0008304291957756504
Memory after backward profile: 0
Forward: d_model=32, seq_len=1024, 0.0029120623017661273
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=32, seq_len=1024, 0.005403658296563663
Memory after backward profile: 0
Forward: d_model=32, seq_len=4096, 0.04195359580044169
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=32, seq_len=4096, 0.08115891670167912
Memory after backward profile: 0
Forward: d_model=64, seq_len=256, 0.0005993874015985057
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=64, seq_len=256, 0.0008626873983303085
Memory after backward profile: 0
Forward: d_model=64, seq_len=1024, 0.0030474498969851995
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=64, seq_len=1024, 0.005642970898770727
Memory after backward profile: 0
Forward: d_model=64, seq_len=4096, 0.043329445898416453
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=64, seq_len=4096, 0.08360852090117987
Memory after backward profile: 0
Forward: d_model=128, seq_len=256, 0.0005952834020718001
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=128, seq_len=256, 0.0009238709986675531
Memory after backward profile: 0
Forward: d_model=128, seq_len=1024, 0.0032828332972712816
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=128, seq_len=1024, 0.006305495798005723
Memory after backward profile: 0
Forward: d_model=128, seq_len=4096, 0.04679819569864776
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=128, seq_len=4096, 0.091758470700006
Memory after backward profile: 0
Forward: d_model=16, seq_len=256, 0.00042093171941814944
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=16, seq_len=256, 0.0005906738204066642
Memory after backward profile: 0
Forward: d_model=16, seq_len=1024, 0.0037454891609377226
Memory after y allocated: 0

Forward: d_model=16, seq_len=256, 0.0003951887707808055
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=16, seq_len=256, 0.000558156659535598
Memory after backward profile: 0
Forward: d_model=16, seq_len=1024, 0.003749960489803925
Memory after y allocated: 0

Forward: d_model=16, seq_len=256, 0.00040835751889972016
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=16, seq_len=256, 0.0005788949795532971
Memory after backward profile: 0
Forward: d_model=16, seq_len=1024, 0.0037366587514407
Memory after y allocated: 0

Forward: d_model=16, seq_len=256, 0.00041383955045603215
Memory after y allocated: 0

Forward: d_model=16, seq_len=256, 0.00041742667206563056
Memory after y allocated: 0

Forward: d_model=16, seq_len=256, 0.00041641210089437663
Memory after y allocated: 0

Forward: d_model=16, seq_len=256, 0.00041926532023353505
Memory after y allocated: 0

Forward: d_model=16, seq_len=256, 0.00044834161119069907
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=16, seq_len=256, 0.0005740095692453906
Memory after backward profile: 0
Forward: d_model=16, seq_len=1024, 0.003763215837534517
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=16, seq_len=1024, 0.0045900108499336055
Memory after backward profile: 0
Forward: d_model=16, seq_len=4096, 0.05705912912904751
Memory after y allocated: 0

Memory after warmup: 0
Backward: d_model=16, seq_len=4096, 0.07196740536077413
Memory after backward profile: 0
Forward: d_model=16, seq_len=8192, 0.2361684924783185
Memory after y allocated: 0

Memory after warmup: 0
